,line_id,Quantity,Amount,BalanceAfterPayment,Datepaid
16377,90022,2016-12-28T00:00:00.000Z,125804,,2016-12-28T00:00:00.000Z
16378,90059,2016-12-16T00:00:00.000Z,100000,,2016-12-16T00:00:00.000Z
16379,90027,2016-12-28T00:00:00.000Z,100000,,2016-12-28T00:00:00.000Z
16380,90012,2016-12-29T00:00:00.000Z,300000,,2016-12-29T00:00:00.000Z
16381,90062,2016-12-16T00:00:00.000Z,90000,,2016-12-16T00:00:00.000Z
16382,89916,2017-01-17T00:00:00.000Z,150000,,2017-01-17T00:00:00.000Z
16383,90029,2016-12-28T00:00:00.000Z,400000,,2016-12-28T00:00:00.000Z
16384,90033,2016-12-28T00:00:00.000Z,100000,,2016-12-28T00:00:00.000Z
16385,90009,2016-12-29T00:00:00.000Z,900000,,2016-12-29T00:00:00.000Z
16386,89932,2017-01-12T00:00:00.000Z,525000,,2017-01-12T00:00:00.000Z
16387,90068,2016-12-16T00:00:00.000Z,120000,,2016-12-16T00:00:00.000Z
16388,90069,2016-12-16T00:00:00.000Z,90000,,2016-12-16T00:00:00.000Z
16389,90071,2016-12-16T00:00:00.000Z,140000,,2016-12-16T00:00:00.000Z
16390,90072,2016-12-16T00:00:00.000Z,170000,,2016-12-16T00:00:00.000Z
16391,90052,2016-12-19T00:00:00.000Z,25000,,2016-12-19T00:00:00.000Z
16392,90060,2016-12-16T00:00:00.000Z,150000,,2016-12-16T00:00:00.000Z
16393,89954,2017-01-09T00:00:00.000Z,150000,,2017-01-09T00:00:00.000Z
16394,90018,2016-12-28T00:00:00.000Z,150000,,2016-12-28T00:00:00.000Z
16395,90063,2016-12-16T00:00:00.000Z,900000,,2016-12-16T00:00:00.000Z
16396,90020,2016-12-28T00:00:00.000Z,150000,,2016-12-28T00:00:00.000Z
16397,90044,2016-12-20T00:00:00.000Z,300000,,2016-12-20T00:00:00.000Z
16398,90054,2016-12-19T00:00:00.000Z,250000,,2016-12-19T00:00:00.000Z
16399,90098,2016-12-01T00:00:00.000Z,32500,,2016-12-01T00:00:00.000Z
16400,90092,2016-12-08T00:00:00.000Z,67500,,2016-12-08T00:00:00.000Z
16401,90055,2016-12-19T00:00:00.000Z,150000,,2016-12-19T00:00:00.000Z
16402,90026,2016-12-28T00:00:00.000Z,150000,,2016-12-28T00:00:00.000Z
16403,90024,2016-12-28T00:00:00.000Z,200000,,2016-12-28T00:00:00.000Z
16404,90086,2016-12-08T00:00:00.000Z,192500,,2016-12-08T00:00:00.000Z
16405,90093,2016-12-08T00:00:00.000Z,268000,,2016-12-08T00:00:00.000Z
16406,90078,2016-12-14T00:00:00.000Z,120837,,2016-12-14T00:00:00.000Z
16407,90079,2016-12-14T00:00:00.000Z,105000,,2016-12-14T00:00:00.000Z
16408,90010,2016-12-29T00:00:00.000Z,30000,,2016-12-29T00:00:00.000Z
16409,90042,2016-12-22T00:00:00.000Z,525000,,2016-12-22T00:00:00.000Z
16410,90007,2016-12-31T00:00:00.000Z,13942,,2016-12-31T00:00:00.000Z
16411,89811,2017-02-21T00:00:00.000Z,19658,,2017-02-21T00:00:00.000Z
16412,90004,2016-12-31T00:00:00.000Z,109,,2016-12-31T00:00:00.000Z
16413,89899,2017-01-27T00:00:00.000Z,15000,,2017-01-27T00:00:00.000Z
16414,89936,2017-01-12T00:00:00.000Z,23189,,2017-01-12T00:00:00.000Z
16415,89921,2017-01-13T00:00:00.000Z,1063,,2017-01-13T00:00:00.000Z
16416,89897,2017-01-27T00:00:00.000Z,1063,,2017-01-27T00:00:00.000Z
16417,89919,2017-01-17T00:00:00.000Z,2126,,2017-01-17T00:00:00.000Z
16418,89986,2017-01-05T00:00:00.000Z,1063,,2017-01-05T00:00:00.000Z
16419,89842,2017-02-08T00:00:00.000Z,4252,,2017-02-08T00:00:00.000Z
16420,89896,2017-01-27T00:00:00.000Z,190689,,2017-01-27T00:00:00.000Z
16421,89948,2017-01-09T00:00:00.000Z,1063,,2017-01-09T00:00:00.000Z
16422,90005,2016-12-31T00:00:00.000Z,2126,,2016-12-31T00:00:00.000Z
16423,89955,2017-01-09T00:00:00.000Z,5620,,2017-01-09T00:00:00.000Z
16424,89924,2017-01-13T00:00:00.000Z,127182,,2017-01-13T00:00:00.000Z
16425,89898,2017-01-27T00:00:00.000Z,17851,,2017-01-27T00:00:00.000Z
16426,89914,2017-01-17T00:00:00.000Z,135566,,2017-01-17T00:00:00.000Z
16427,89915,2017-01-17T00:00:00.000Z,3310,,2017-01-17T00:00:00.000Z
16428,89821,2017-02-15T00:00:00.000Z,23228,,2017-02-15T00:00:00.000Z
16429,89930,2017-01-12T00:00:00.000Z,63982,,2017-01-12T00:00:00.000Z
16430,89911,2017-01-18T00:00:00.000Z,275226,,2017-01-18T00:00:00.000Z
16431,89970,2017-01-06T00:00:00.000Z,118877,,2017-01-06T00:00:00.000Z
16432,90003,2017-01-03T00:00:00.000Z,100000,,2017-01-03T00:00:00.000Z
16433,89979,2017-01-06T00:00:00.000Z,106674,,2017-01-06T00:00:00.000Z
16434,89943,2017-01-11T00:00:00.000Z,23502,,2017-01-11T00:00:00.000Z
16435,89722,2017-03-13T00:00:00.000Z,209875,,2017-03-13T00:00:00.000Z
16436,89649,2017-04-06T00:00:00.000Z,222500,,2017-04-06T00:00:00.000Z
16437,89895,2017-01-30T00:00:00.000Z,23687,,2017-01-30T00:00:00.000Z
16438,89420,2017-01-31T00:00:00.000Z,250000,,2017-01-31T00:00:00.000Z
16439,89966,2017-01-06T00:00:00.000Z,250000,,2017-01-06T00:00:00.000Z
16440,89942,2017-01-11T00:00:00.000Z,100000,,2017-01-11T00:00:00.000Z
16441,89972,2017-01-06T00:00:00.000Z,37500,,2017-01-06T00:00:00.000Z
16442,89917,2017-01-17T00:00:00.000Z,150000,,2017-01-17T00:00:00.000Z
16443,89933,2017-01-12T00:00:00.000Z,900000,,2017-01-12T00:00:00.000Z
16444,89961,2017-01-09T00:00:00.000Z,600000,,2017-01-09T00:00:00.000Z
16445,89910,2017-01-18T00:00:00.000Z,100000,,2017-01-18T00:00:00.000Z
16446,89983,2017-01-05T00:00:00.000Z,90000,,2017-01-05T00:00:00.000Z
16447,89985,2017-01-05T00:00:00.000Z,140000,,2017-01-05T00:00:00.000Z
16448,89953,2017-01-09T00:00:00.000Z,60000,,2017-01-09T00:00:00.000Z
16449,90001,2017-01-03T00:00:00.000Z,110000,,2017-01-03T00:00:00.000Z
16450,89965,2017-01-09T00:00:00.000Z,170000,,2017-01-09T00:00:00.000Z
16451,89927,2017-01-13T00:00:00.000Z,250000,,2017-01-13T00:00:00.000Z
16452,89902,2017-01-24T00:00:00.000Z,150000,,2017-01-24T00:00:00.000Z
16453,89950,2017-01-09T00:00:00.000Z,150000,,2017-01-09T00:00:00.000Z
16454,89956,2017-01-09T00:00:00.000Z,150000,,2017-01-09T00:00:00.000Z
16455,89971,2017-01-06T00:00:00.000Z,150000,,2017-01-06T00:00:00.000Z
16456,89976,2017-01-06T00:00:00.000Z,155000,,2017-01-06T00:00:00.000Z
16457,89989,2017-01-03T00:00:00.000Z,116400,,2017-01-03T00:00:00.000Z
16458,89990,2017-01-03T00:00:00.000Z,100000,,2017-01-03T00:00:00.000Z
16459,89992,2017-01-03T00:00:00.000Z,145000,,2017-01-03T00:00:00.000Z
16460,89993,2017-01-03T00:00:00.000Z,100000,,2017-01-03T00:00:00.000Z
16461,89994,2017-01-03T00:00:00.000Z,268000,,2017-01-03T00:00:00.000Z
16462,89876,2017-02-02T00:00:00.000Z,213200,,2017-02-02T00:00:00.000Z
16463,89909,2017-01-18T00:00:00.000Z,30019,,2017-01-18T00:00:00.000Z
16464,89908,2017-01-18T00:00:00.000Z,1341,,2017-01-18T00:00:00.000Z
16465,89825,2017-02-15T00:00:00.000Z,10200,,2017-02-15T00:00:00.000Z
16466,89814,2017-02-16T00:00:00.000Z,5315,,2017-02-16T00:00:00.000Z
16467,89824,2017-02-15T00:00:00.000Z,4813,,2017-02-15T00:00:00.000Z
16468,89866,2017-02-04T00:00:00.000Z,1063,,2017-02-04T00:00:00.000Z
16469,89745,2017-03-09T00:00:00.000Z,1063,,2017-03-09T00:00:00.000Z
16470,89726,2017-03-13T00:00:00.000Z,5620,,2017-03-13T00:00:00.000Z
16471,89803,2017-02-27T00:00:00.000Z,4913,,2017-02-27T00:00:00.000Z
16472,89760,2017-03-03T00:00:00.000Z,36510,,2017-03-03T00:00:00.000Z
16473,89834,2017-02-15T00:00:00.000Z,27395,,2017-02-15T00:00:00.000Z
16474,89817,2017-02-16T00:00:00.000Z,238726,,2017-02-16T00:00:00.000Z
16475,89820,2017-02-15T00:00:00.000Z,18392,,2017-02-15T00:00:00.000Z
16476,89845,2017-02-08T00:00:00.000Z,2400,,2017-02-08T00:00:00.000Z
16477,89836,2017-02-08T00:00:00.000Z,245081,,2017-02-08T00:00:00.000Z
16478,90074,2016-12-15T00:00:00.000Z,165000,,2016-12-15T00:00:00.000Z
16479,89708,2017-03-27T00:00:00.000Z,250000,,2017-03-27T00:00:00.000Z
16480,89804,2017-02-27T00:00:00.000Z,300000,,2017-02-27T00:00:00.000Z
16481,89855,2017-02-06T00:00:00.000Z,37500,,2017-02-06T00:00:00.000Z
16482,89858,2017-02-06T00:00:00.000Z,400000,,2017-02-06T00:00:00.000Z
16483,89833,2017-02-15T00:00:00.000Z,400000,,2017-02-15T00:00:00.000Z
16484,89822,2017-02-15T00:00:00.000Z,100000,,2017-02-15T00:00:00.000Z
16485,89816,2017-02-16T00:00:00.000Z,900000,,2017-02-16T00:00:00.000Z
16486,89668,2017-04-04T00:00:00.000Z,600000,,2017-04-04T00:00:00.000Z
16487,89812,2017-02-17T00:00:00.000Z,525000,,2017-02-17T00:00:00.000Z
16488,89861,2017-02-06T00:00:00.000Z,120000,,2017-02-06T00:00:00.000Z
16489,89873,2017-02-03T00:00:00.000Z,140000,,2017-02-03T00:00:00.000Z
16490,89805,2017-02-27T00:00:00.000Z,250000,,2017-02-27T00:00:00.000Z
16491,89854,2017-02-06T00:00:00.000Z,150000,,2017-02-06T00:00:00.000Z
16492,89808,2017-02-21T00:00:00.000Z,200000,,2017-02-21T00:00:00.000Z
16493,89838,2017-02-08T00:00:00.000Z,150000,,2017-02-08T00:00:00.000Z
16494,89857,2017-02-06T00:00:00.000Z,900000,,2017-02-06T00:00:00.000Z
16495,89418,2017-01-31T00:00:00.000Z,250000,,2017-01-31T00:00:00.000Z
16496,89892,2017-02-01T00:00:00.000Z,385000,,2017-02-01T00:00:00.000Z
16497,89893,2017-02-01T00:00:00.000Z,100000,,2017-02-01T00:00:00.000Z
16498,89885,2017-02-01T00:00:00.000Z,116400,,2017-02-01T00:00:00.000Z
16499,89886,2017-02-01T00:00:00.000Z,175000,,2017-02-01T00:00:00.000Z
16500,89889,2017-02-01T00:00:00.000Z,145000,,2017-02-01T00:00:00.000Z
16501,89877,2017-02-01T00:00:00.000Z,268000,,2017-02-01T00:00:00.000Z
16502,89884,2017-02-01T00:00:00.000Z,115000,,2017-02-01T00:00:00.000Z
16503,89878,2017-02-01T00:00:00.000Z,30000,,2017-02-01T00:00:00.000Z
16504,89883,2017-02-01T00:00:00.000Z,100000,,2017-02-01T00:00:00.000Z
16505,89881,2017-02-01T00:00:00.000Z,298812,,2017-02-01T00:00:00.000Z
16506,89809,2017-02-21T00:00:00.000Z,100000,,2017-02-21T00:00:00.000Z
16507,90077,2016-12-15T00:00:00.000Z,686760,,2016-12-15T00:00:00.000Z
16508,89763,2017-03-03T00:00:00.000Z,1063,,2017-03-03T00:00:00.000Z
16509,89757,2017-03-06T00:00:00.000Z,2126,,2017-03-06T00:00:00.000Z
16510,89765,2017-03-03T00:00:00.000Z,1063,,2017-03-03T00:00:00.000Z
16511,89759,2017-03-03T00:00:00.000Z,4252,,2017-03-03T00:00:00.000Z
16512,89718,2017-03-21T00:00:00.000Z,112968,,2017-03-21T00:00:00.000Z
16513,89653,2017-04-05T00:00:00.000Z,28795,,2017-04-05T00:00:00.000Z
16514,89712,2017-03-21T00:00:00.000Z,33687,,2017-03-21T00:00:00.000Z
16515,89734,2017-03-13T00:00:00.000Z,9101,,2017-03-13T00:00:00.000Z
16516,89628,2017-04-11T00:00:00.000Z,6000,,2017-04-11T00:00:00.000Z
16517,89761,2017-03-03T00:00:00.000Z,11992,,2017-03-03T00:00:00.000Z
16518,89707,2017-03-27T00:00:00.000Z,23744,,2017-03-27T00:00:00.000Z
16519,89719,2017-03-15T00:00:00.000Z,26378,,2017-03-15T00:00:00.000Z
16520,89746,2017-03-07T00:00:00.000Z,10057,,2017-03-07T00:00:00.000Z
16521,89758,2017-03-06T00:00:00.000Z,206977,,2017-03-06T00:00:00.000Z
16522,89710,2017-03-21T00:00:00.000Z,112260,,2017-03-21T00:00:00.000Z
16523,89779,2017-03-02T00:00:00.000Z,100000,,2017-03-02T00:00:00.000Z
16524,89721,2017-03-15T00:00:00.000Z,100000,,2017-03-15T00:00:00.000Z
16525,89666,2017-04-04T00:00:00.000Z,250000,,2017-04-04T00:00:00.000Z
16526,89780,2017-03-02T00:00:00.000Z,37500,,2017-03-02T00:00:00.000Z
16527,89754,2017-03-06T00:00:00.000Z,150000,,2017-03-06T00:00:00.000Z
16528,89782,2017-03-02T00:00:00.000Z,400000,,2017-03-02T00:00:00.000Z
16529,89732,2017-03-13T00:00:00.000Z,100000,,2017-03-13T00:00:00.000Z
16530,89730,2017-03-13T00:00:00.000Z,900000,,2017-03-13T00:00:00.000Z
16531,89728,2017-03-13T00:00:00.000Z,720000,,2017-03-13T00:00:00.000Z
16532,89784,2017-03-02T00:00:00.000Z,120000,,2017-03-02T00:00:00.000Z
16533,89796,2017-03-01T00:00:00.000Z,110000,,2017-03-01T00:00:00.000Z
16534,89787,2017-03-02T00:00:00.000Z,170000,,2017-03-02T00:00:00.000Z
16535,89788,2017-03-02T00:00:00.000Z,25000,,2017-03-02T00:00:00.000Z
16536,89789,2017-03-02T00:00:00.000Z,150000,,2017-03-02T00:00:00.000Z
16537,89795,2017-03-01T00:00:00.000Z,150000,,2017-03-01T00:00:00.000Z
16538,89791,2017-03-02T00:00:00.000Z,155000,,2017-03-02T00:00:00.000Z
16539,89749,2017-03-07T00:00:00.000Z,250000,,2017-03-07T00:00:00.000Z
16540,89792,2017-03-02T00:00:00.000Z,80000,,2017-03-02T00:00:00.000Z
16541,89127,2017-01-05T00:00:00.000Z,100000,,2017-01-05T00:00:00.000Z
16542,89794,2017-03-02T00:00:00.000Z,330000,,2017-03-02T00:00:00.000Z
16543,89768,2017-03-02T00:00:00.000Z,180000,,2017-03-02T00:00:00.000Z
16544,89771,2017-03-02T00:00:00.000Z,116400,,2017-03-02T00:00:00.000Z
16545,89774,2017-03-02T00:00:00.000Z,90100,,2017-03-02T00:00:00.000Z
16546,89772,2017-03-02T00:00:00.000Z,169750,,2017-03-02T00:00:00.000Z
16547,89770,2017-03-02T00:00:00.000Z,140650,,2017-03-02T00:00:00.000Z
16548,89777,2017-03-02T00:00:00.000Z,126500,,2017-03-02T00:00:00.000Z
16549,89769,2017-03-02T00:00:00.000Z,100000,,2017-03-02T00:00:00.000Z
16550,89767,2017-03-02T00:00:00.000Z,298812,,2017-03-02T00:00:00.000Z
16551,89741,2017-03-10T00:00:00.000Z,161200,,2017-03-10T00:00:00.000Z
16552,89686,2017-04-03T00:00:00.000Z,72625,,2017-04-03T00:00:00.000Z
16553,89631,2017-04-11T00:00:00.000Z,1695,,2017-04-11T00:00:00.000Z
16554,89626,2017-04-12T00:00:00.000Z,16860,,2017-04-12T00:00:00.000Z
16555,89633,2017-04-11T00:00:00.000Z,7776,,2017-04-11T00:00:00.000Z
16556,89623,2017-04-18T00:00:00.000Z,4913,,2017-04-18T00:00:00.000Z
16557,89657,2017-04-05T00:00:00.000Z,2126,,2017-04-05T00:00:00.000Z
16558,89655,2017-04-05T00:00:00.000Z,4252,,2017-04-05T00:00:00.000Z
16559,89638,2017-04-11T00:00:00.000Z,22795,,2017-04-11T00:00:00.000Z
16560,89620,2017-04-18T00:00:00.000Z,11263,,2017-04-18T00:00:00.000Z
16561,89616,2017-04-18T00:00:00.000Z,27078,,2017-04-18T00:00:00.000Z
16562,89652,2017-04-06T00:00:00.000Z,2126,,2017-04-06T00:00:00.000Z
16563,89635,2017-04-11T00:00:00.000Z,33720,,2017-04-11T00:00:00.000Z
16564,89639,2017-04-10T00:00:00.000Z,4673,,2017-04-10T00:00:00.000Z
16565,89650,2017-04-06T00:00:00.000Z,52997,,2017-04-06T00:00:00.000Z
16566,89687,2017-04-03T00:00:00.000Z,250000,,2017-04-03T00:00:00.000Z
16567,89688,2017-04-03T00:00:00.000Z,100000,,2017-04-03T00:00:00.000Z
16568,89644,2017-04-10T00:00:00.000Z,250000,,2017-04-10T00:00:00.000Z
16569,89624,2017-04-18T00:00:00.000Z,300000,,2017-04-18T00:00:00.000Z
16570,89690,2017-04-03T00:00:00.000Z,90000,,2017-04-03T00:00:00.000Z
16571,89691,2017-04-03T00:00:00.000Z,150000,,2017-04-03T00:00:00.000Z
16572,89692,2017-04-03T00:00:00.000Z,400000,,2017-04-03T00:00:00.000Z
16573,89693,2017-04-03T00:00:00.000Z,100000,,2017-04-03T00:00:00.000Z
16574,89694,2017-04-03T00:00:00.000Z,120000,,2017-04-03T00:00:00.000Z
16575,89696,2017-04-03T00:00:00.000Z,140000,,2017-04-03T00:00:00.000Z
16576,89663,2017-04-04T00:00:00.000Z,110000,,2017-04-04T00:00:00.000Z
16577,89627,2017-04-12T00:00:00.000Z,150000,,2017-04-12T00:00:00.000Z
16578,89700,2017-04-03T00:00:00.000Z,150000,,2017-04-03T00:00:00.000Z
16579,89634,2017-04-11T00:00:00.000Z,530000,,2017-04-11T00:00:00.000Z
16580,89703,2017-04-03T00:00:00.000Z,80000,,2017-04-03T00:00:00.000Z
16581,89665,2017-04-04T00:00:00.000Z,100000,,2017-04-04T00:00:00.000Z
16582,89681,2017-04-03T00:00:00.000Z,97000,,2017-04-03T00:00:00.000Z
16583,89683,2017-04-03T00:00:00.000Z,140650,,2017-04-03T00:00:00.000Z
16584,89671,2017-04-03T00:00:00.000Z,125000,,2017-04-03T00:00:00.000Z
16585,89672,2017-04-03T00:00:00.000Z,97000,,2017-04-03T00:00:00.000Z
16586,89682,2017-04-03T00:00:00.000Z,233969,,2017-04-03T00:00:00.000Z
16587,89613,2017-04-20T00:00:00.000Z,900000,,2017-04-20T00:00:00.000Z
16588,89609,2017-04-26T00:00:00.000Z,24150,,2017-04-26T00:00:00.000Z
16589,89607,2017-05-02T00:00:00.000Z,330000,,2017-05-02T00:00:00.000Z
16590,89603,2017-05-02T00:00:00.000Z,900000,,2017-05-02T00:00:00.000Z
16591,89601,2017-05-02T00:00:00.000Z,80000,,2017-05-02T00:00:00.000Z
16592,89598,2017-05-02T00:00:00.000Z,100000,,2017-05-02T00:00:00.000Z
16593,89597,2017-05-02T00:00:00.000Z,37500,,2017-05-02T00:00:00.000Z
16594,89596,2017-05-01T00:00:00.000Z,90000,,2017-05-01T00:00:00.000Z
16595,89594,2017-05-02T00:00:00.000Z,400000,,2017-05-02T00:00:00.000Z
16596,89593,2017-05-02T00:00:00.000Z,100000,,2017-05-02T00:00:00.000Z
16597,89590,2017-05-02T00:00:00.000Z,140000,,2017-05-02T00:00:00.000Z
16598,89589,2017-05-02T00:00:00.000Z,170000,,2017-05-02T00:00:00.000Z
16599,89588,2017-05-03T00:00:00.000Z,100000,,2017-05-03T00:00:00.000Z
16600,86602,2019-07-09T00:00:00.000Z,675000,0.0,2019-07-09T00:00:00.000Z
16601,86605,2019-07-09T00:00:00.000Z,250000,0.0,2019-07-09T00:00:00.000Z
16602,86606,2019-07-09T00:00:00.000Z,100000,0.0,2019-07-09T00:00:00.000Z
16603,86611,2019-07-09T00:00:00.000Z,120000,0.0,2019-07-09T00:00:00.000Z
16604,86614,2019-07-09T00:00:00.000Z,170000,0.0,2019-07-09T00:00:00.000Z
16605,86616,2019-07-09T00:00:00.000Z,150000,0.0,2019-07-09T00:00:00.000Z
16606,86617,2019-07-09T00:00:00.000Z,650000,0.0,2019-07-09T00:00:00.000Z
16607,86619,2019-07-09T00:00:00.000Z,155000,0.0,2019-07-09T00:00:00.000Z
16608,86621,2019-07-09T00:00:00.000Z,80000,0.0,2019-07-09T00:00:00.000Z
16609,86622,2019-07-01T00:00:00.000Z,100000,0.0,2019-07-01T00:00:00.000Z
16610,86625,2019-07-02T00:00:00.000Z,110000,0.0,2019-07-02T00:00:00.000Z
16611,86626,2019-07-02T00:00:00.000Z,330000,0.0,2019-07-02T00:00:00.000Z
16612,86627,2019-07-02T00:00:00.000Z,30000,0.0,2019-07-02T00:00:00.000Z
16613,86631,2019-07-03T00:00:00.000Z,523530,0.0,2019-07-03T00:00:00.000Z
16614,86633,2019-07-02T00:00:00.000Z,203400,0.0,2019-07-02T00:00:00.000Z
16615,86635,2019-07-02T00:00:00.000Z,243000,0.0,2019-07-02T00:00:00.000Z
16616,86638,2019-07-02T00:00:00.000Z,144900,0.0,2019-07-02T00:00:00.000Z
16617,86639,2019-07-02T00:00:00.000Z,302850,0.0,2019-07-02T00:00:00.000Z
16618,86640,2019-07-02T00:00:00.000Z,455500,0.0,2019-07-02T00:00:00.000Z
16619,86641,2019-07-02T00:00:00.000Z,315900,0.0,2019-07-02T00:00:00.000Z
16620,86644,2019-07-02T00:00:00.000Z,599715,0.0,2019-07-02T00:00:00.000Z
16621,86645,2019-07-02T00:00:00.000Z,173200,0.0,2019-07-02T00:00:00.000Z
16622,86646,2019-07-02T00:00:00.000Z,542250,0.0,2019-07-02T00:00:00.000Z
16623,86655,2019-07-02T00:00:00.000Z,203700,0.0,2019-07-02T00:00:00.000Z
16624,86657,2019-07-02T00:00:00.000Z,210000,0.0,2019-07-02T00:00:00.000Z
16625,86659,2019-07-02T00:00:00.000Z,200000,0.0,2019-07-02T00:00:00.000Z
16626,86666,2019-07-02T00:00:00.000Z,282500,0.0,2019-07-02T00:00:00.000Z
16627,86667,2019-07-02T00:00:00.000Z,216700,0.0,2019-07-02T00:00:00.000Z
16628,86668,2019-07-02T00:00:00.000Z,234934,0.0,2019-07-02T00:00:00.000Z
16629,86669,2019-07-02T00:00:00.000Z,675000,0.0,2019-07-02T00:00:00.000Z
16630,86670,2019-07-02T00:00:00.000Z,378000,0.0,2019-07-02T00:00:00.000Z
16631,86672,2019-07-02T00:00:00.000Z,393840,0.0,2019-07-02T00:00:00.000Z
16632,86845,2019-05-07T00:00:00.000Z,250000,0.0,2019-05-07T00:00:00.000Z
16633,86674,2019-07-02T00:00:00.000Z,176500,0.0,2019-07-02T00:00:00.000Z
16634,86675,2019-07-02T00:00:00.000Z,318000,0.0,2019-07-02T00:00:00.000Z
16635,86677,2019-07-02T00:00:00.000Z,314000,0.0,2019-07-02T00:00:00.000Z
16636,86678,2019-07-02T00:00:00.000Z,447070,0.0,2019-07-02T00:00:00.000Z
16637,86679,2019-07-02T00:00:00.000Z,164900,0.0,2019-07-02T00:00:00.000Z
16638,86680,2019-07-02T00:00:00.000Z,500000,0.0,2019-07-02T00:00:00.000Z
16639,86683,2019-06-28T00:00:00.000Z,720000,0.0,2019-06-28T00:00:00.000Z
16640,86685,2019-06-28T00:00:00.000Z,100000,0.0,2019-06-28T00:00:00.000Z
16641,86687,2019-06-28T00:00:00.000Z,100000,0.0,2019-06-28T00:00:00.000Z
16642,86692,2019-06-27T00:00:00.000Z,1575000,0.0,2019-06-27T00:00:00.000Z
16643,86694,2019-06-21T00:00:00.000Z,360325,0.0,2019-06-21T00:00:00.000Z
16644,86696,2019-06-19T00:00:00.000Z,190338,0.0,2019-06-19T00:00:00.000Z
16645,86701,2019-06-04T00:00:00.000Z,243000,0.0,2019-06-04T00:00:00.000Z
16646,86702,2019-06-04T00:00:00.000Z,346500,0.0,2019-06-04T00:00:00.000Z
16647,86704,2019-06-04T00:00:00.000Z,144900,0.0,2019-06-04T00:00:00.000Z
16648,86706,2019-06-04T00:00:00.000Z,455500,0.0,2019-06-04T00:00:00.000Z
16649,86707,2019-06-04T00:00:00.000Z,315900,0.0,2019-06-04T00:00:00.000Z
16650,86710,2019-06-04T00:00:00.000Z,599715,0.0,2019-06-04T00:00:00.000Z
16651,86711,2019-06-04T00:00:00.000Z,173200,0.0,2019-06-04T00:00:00.000Z
16652,86712,2019-06-04T00:00:00.000Z,542250,0.0,2019-06-04T00:00:00.000Z
16653,86713,2019-06-04T00:00:00.000Z,159080,0.0,2019-06-04T00:00:00.000Z
16654,86714,2019-06-04T00:00:00.000Z,211050,0.0,2019-06-04T00:00:00.000Z
16655,86715,2019-06-04T00:00:00.000Z,304580,0.0,2019-06-04T00:00:00.000Z
16656,86718,2019-06-04T00:00:00.000Z,164550,0.0,2019-06-04T00:00:00.000Z
16657,86719,2019-06-04T00:00:00.000Z,153600,0.0,2019-06-04T00:00:00.000Z
16658,86720,2019-06-04T00:00:00.000Z,203700,0.0,2019-06-04T00:00:00.000Z
16659,86721,2019-06-04T00:00:00.000Z,380240,0.0,2019-06-04T00:00:00.000Z
16660,86723,2019-06-04T00:00:00.000Z,478530,0.0,2019-06-04T00:00:00.000Z
16661,86724,2019-06-04T00:00:00.000Z,200000,0.0,2019-06-04T00:00:00.000Z
16662,86729,2019-06-04T00:00:00.000Z,282500,0.0,2019-06-04T00:00:00.000Z
16663,86732,2019-06-04T00:00:00.000Z,675000,0.0,2019-06-04T00:00:00.000Z
16664,86742,2019-06-04T00:00:00.000Z,164900,0.0,2019-06-04T00:00:00.000Z
16665,86748,2019-06-14T00:00:00.000Z,300000,0.0,2019-06-14T00:00:00.000Z
16666,86754,2019-06-14T00:00:00.000Z,150000,0.0,2019-06-14T00:00:00.000Z
16667,86755,2019-06-14T00:00:00.000Z,100000,0.0,2019-06-14T00:00:00.000Z
16668,86758,2019-06-14T00:00:00.000Z,100000,0.0,2019-06-14T00:00:00.000Z
16669,86760,2019-06-14T00:00:00.000Z,250000,0.0,2019-06-14T00:00:00.000Z
16670,86761,2019-06-14T00:00:00.000Z,219800,0.0,2019-06-14T00:00:00.000Z
16671,86767,2019-06-06T00:00:00.000Z,300000,0.0,2019-06-06T00:00:00.000Z
16672,86769,2019-06-06T00:00:00.000Z,100000,0.0,2019-06-06T00:00:00.000Z
16673,86771,2019-06-06T00:00:00.000Z,150000,0.0,2019-06-06T00:00:00.000Z
16674,86774,2019-06-06T00:00:00.000Z,120000,0.0,2019-06-06T00:00:00.000Z
16675,86776,2019-06-06T00:00:00.000Z,140000,0.0,2019-06-06T00:00:00.000Z
16676,86777,2019-06-06T00:00:00.000Z,170000,0.0,2019-06-06T00:00:00.000Z
16677,86780,2019-06-06T00:00:00.000Z,650000,0.0,2019-06-06T00:00:00.000Z
16678,86781,2019-06-06T00:00:00.000Z,250000,0.0,2019-06-06T00:00:00.000Z
16679,86786,2019-06-06T00:00:00.000Z,200000,0.0,2019-06-06T00:00:00.000Z
16680,86787,2019-05-15T00:00:00.000Z,150000,0.0,2019-05-15T00:00:00.000Z
16681,86791,2019-06-04T00:00:00.000Z,110000,0.0,2019-06-04T00:00:00.000Z
16682,86795,2019-06-04T00:00:00.000Z,523530,0.0,2019-06-04T00:00:00.000Z
16683,86797,2019-06-04T00:00:00.000Z,158500,0.0,2019-06-04T00:00:00.000Z
16684,86799,2019-05-29T00:00:00.000Z,300000,0.0,2019-05-29T00:00:00.000Z
16685,86801,2019-05-28T00:00:00.000Z,387112,0.0,2019-05-28T00:00:00.000Z
16686,86832,2019-05-14T00:00:00.000Z,329850,0.0,2019-05-14T00:00:00.000Z
16687,86807,2019-05-22T00:00:00.000Z,500000,0.0,2019-05-22T00:00:00.000Z
