TransactionDate,SellerId,Trans_amount
2016-05-17T00:00:00.000Z,9,1000000
2016-06-15T00:00:00.000Z,9,1750000
2016-06-15T00:00:00.000Z,9,1150000
2016-06-15T00:00:00.000Z,9,525000
2016-06-13T00:00:00.000Z,9,900000
2016-06-15T00:00:00.000Z,9,450000
2016-05-16T00:00:00.000Z,9,611800
2016-06-15T00:00:00.000Z,9,750000
2016-05-16T00:00:00.000Z,9,759500
2016-06-15T00:00:00.000Z,9,395000
2016-06-15T00:00:00.000Z,9,1250000
2016-06-15T00:00:00.000Z,9,430000
2016-06-13T00:00:00.000Z,9,1250000
2016-06-15T00:00:00.000Z,9,750000
2016-04-14T00:00:00.000Z,9,180000
2016-04-14T00:00:00.000Z,9,250000
2016-05-16T00:00:00.000Z,9,569700
2016-05-17T00:00:00.000Z,9,180000
2016-03-15T00:00:00.000Z,9,180000
2016-05-16T00:00:00.000Z,9,375000
2016-04-14T00:00:00.000Z,9,375000
2016-04-14T00:00:00.000Z,9,430000
2016-05-17T00:00:00.000Z,9,1480000
2016-04-14T00:00:00.000Z,9,967500
2016-05-17T00:00:00.000Z,9,390000
2016-05-17T00:00:00.000Z,9,475000
2016-04-14T00:00:00.000Z,9,412500
2016-05-27T00:00:00.000Z,9,203200
2016-05-16T00:00:00.000Z,9,900000
2016-05-16T00:00:00.000Z,9,1300000
2016-05-16T00:00:00.000Z,9,650000
2016-05-17T00:00:00.000Z,9,1290000
2016-05-16T00:00:00.000Z,9,940000
2016-05-16T00:00:00.000Z,9,430000
2016-05-16T00:00:00.000Z,9,250000
2016-05-16T00:00:00.000Z,9,180000
2016-05-16T00:00:00.000Z,9,525000
2016-05-20T00:00:00.000Z,9,79500
2016-05-16T00:00:00.000Z,9,395000
2016-03-15T00:00:00.000Z,9,350000
2016-05-16T00:00:00.000Z,9,390000
2016-05-17T00:00:00.000Z,9,500000
2016-05-16T00:00:00.000Z,9,550000
2016-05-16T00:00:00.000Z,9,500000
2016-05-16T00:00:00.000Z,9,120000
2016-05-16T00:00:00.000Z,9,430000
2016-05-16T00:00:00.000Z,9,450000
2016-05-16T00:00:00.000Z,9,1435000
2016-05-16T00:00:00.000Z,9,1150000
2016-05-16T00:00:00.000Z,9,650000
2016-05-16T00:00:00.000Z,9,1250000
2016-04-14T00:00:00.000Z,9,390000
2016-03-15T00:00:00.000Z,9,312500
2016-03-09T00:00:00.000Z,9,59500
2016-05-16T00:00:00.000Z,9,1750000
2016-04-14T00:00:00.000Z,9,1750000
2016-04-14T00:00:00.000Z,9,400000
2016-04-14T00:00:00.000Z,9,650000
2016-05-04T00:00:00.000Z,9,900000
2016-04-14T00:00:00.000Z,9,900000
2016-04-14T00:00:00.000Z,9,430000
2016-04-14T00:00:00.000Z,9,450000
2016-02-15T00:00:00.000Z,9,350000
2016-04-14T00:00:00.000Z,9,569700
2016-04-14T00:00:00.000Z,9,180000
2016-04-14T00:00:00.000Z,9,900000
2016-04-14T00:00:00.000Z,9,1300000
2016-04-14T00:00:00.000Z,9,650000
2016-04-14T00:00:00.000Z,9,1435000
2016-04-14T00:00:00.000Z,9,550000
2016-04-14T00:00:00.000Z,9,1290000
2016-04-14T00:00:00.000Z,9,500000
2016-04-14T00:00:00.000Z,9,500000
2016-04-14T00:00:00.000Z,9,120000
2016-04-14T00:00:00.000Z,9,390000
2016-04-14T00:00:00.000Z,9,430000
2016-04-14T00:00:00.000Z,9,525000
2016-04-14T00:00:00.000Z,9,395000
2016-04-14T00:00:00.000Z,9,940000
2016-04-14T00:00:00.000Z,9,1250000
2016-04-14T00:00:00.000Z,9,1475000
2016-03-15T00:00:00.000Z,9,569700
2016-03-15T00:00:00.000Z,9,430000
2016-03-01T00:00:00.000Z,9,730000
2016-03-28T00:00:00.000Z,9,59500
2016-03-15T00:00:00.000Z,9,400000
2016-03-15T00:00:00.000Z,9,900000
2016-03-15T00:00:00.000Z,9,550000
2016-03-15T00:00:00.000Z,9,395000
2016-03-15T00:00:00.000Z,9,793600
2016-03-15T00:00:00.000Z,9,1690000
2016-03-15T00:00:00.000Z,9,500000
2016-03-15T00:00:00.000Z,9,525000
2016-03-15T00:00:00.000Z,9,430000
2016-03-15T00:00:00.000Z,9,1410000
2016-03-15T00:00:00.000Z,9,915000
2016-03-15T00:00:00.000Z,9,450000
2016-03-15T00:00:00.000Z,9,1250000
2016-03-15T00:00:00.000Z,9,1725000
2016-03-15T00:00:00.000Z,9,650000
2016-03-15T00:00:00.000Z,9,120000
2016-03-15T00:00:00.000Z,9,375000
2016-03-15T00:00:00.000Z,9,390000
2016-03-15T00:00:00.000Z,9,180000
2016-03-15T00:00:00.000Z,9,250000
2016-03-15T00:00:00.000Z,9,430000
2016-03-15T00:00:00.000Z,9,650000
2016-03-15T00:00:00.000Z,9,900000
2016-03-14T00:00:00.000Z,9,1290000
2016-03-14T00:00:00.000Z,9,1300000
2016-03-10T00:00:00.000Z,9,69500
2016-02-19T00:00:00.000Z,9,199500
2016-02-18T00:00:00.000Z,9,180000
2016-02-15T00:00:00.000Z,9,430000
2016-02-15T00:00:00.000Z,9,1290000
2016-02-15T00:00:00.000Z,9,550000
2016-02-15T00:00:00.000Z,9,430000
2016-02-15T00:00:00.000Z,9,180000
2016-02-15T00:00:00.000Z,9,569700
2016-02-15T00:00:00.000Z,9,1385000
2016-02-15T00:00:00.000Z,9,890000
2016-02-15T00:00:00.000Z,9,1015000
2016-02-15T00:00:00.000Z,9,1690000
2016-02-15T00:00:00.000Z,9,500000
2016-02-15T00:00:00.000Z,9,525000
2016-02-15T00:00:00.000Z,9,450000
2016-02-15T00:00:00.000Z,9,1250000
2016-02-15T00:00:00.000Z,9,650000
2016-02-15T00:00:00.000Z,9,120000
2016-02-15T00:00:00.000Z,9,375000
2016-02-15T00:00:00.000Z,9,390000
2016-02-15T00:00:00.000Z,9,250000
2016-02-15T00:00:00.000Z,9,430000
2016-02-15T00:00:00.000Z,9,1700000
2016-02-15T00:00:00.000Z,9,900000
2016-02-15T00:00:00.000Z,9,650000
2016-02-15T00:00:00.000Z,9,1300000
2016-02-15T00:00:00.000Z,9,900000
2016-02-04T00:00:00.000Z,9,500000
2016-02-04T00:00:00.000Z,9,730000
2016-02-01T00:00:00.000Z,9,210200
2016-02-01T00:00:00.000Z,9,151300
2016-02-01T00:00:00.000Z,9,308400
2016-01-19T00:00:00.000Z,9,1290000
2016-01-15T00:00:00.000Z,9,350000
2016-01-15T00:00:00.000Z,9,430000
2016-01-15T00:00:00.000Z,9,425000
2016-01-15T00:00:00.000Z,9,180000
2016-01-15T00:00:00.000Z,9,1385000
2016-01-15T00:00:00.000Z,9,890000
2016-01-15T00:00:00.000Z,9,1015000
2016-01-15T00:00:00.000Z,9,1690000
2016-01-15T00:00:00.000Z,9,500000
2016-01-15T00:00:00.000Z,9,525000
2016-01-15T00:00:00.000Z,9,450000
2016-01-15T00:00:00.000Z,9,1250000
2016-01-15T00:00:00.000Z,9,375000
2016-01-15T00:00:00.000Z,9,650000
2016-01-15T00:00:00.000Z,9,120000
2016-01-15T00:00:00.000Z,9,390000
2016-01-15T00:00:00.000Z,9,180000
2016-01-15T00:00:00.000Z,9,250000
2016-01-15T00:00:00.000Z,9,350000
2016-01-15T00:00:00.000Z,9,430000
2016-01-15T00:00:00.000Z,9,550000
2016-01-15T00:00:00.000Z,9,569700
2016-01-15T00:00:00.000Z,9,535000
2016-01-15T00:00:00.000Z,9,385000
2016-01-15T00:00:00.000Z,9,785000
2016-01-15T00:00:00.000Z,9,1700000
2016-01-15T00:00:00.000Z,9,650000
2016-01-15T00:00:00.000Z,9,900000
2016-01-15T00:00:00.000Z,9,1300000
2016-01-15T00:00:00.000Z,9,900000
2016-01-05T00:00:00.000Z,9,350000
2016-01-04T00:00:00.000Z,9,730000
2016-01-01T00:00:00.000Z,9,500000
2019-07-05T00:00:00.000Z,22,32900
2019-07-05T00:00:00.000Z,22,60000
2019-07-05T00:00:00.000Z,22,83900
2019-07-05T00:00:00.000Z,22,52900
2019-07-05T00:00:00.000Z,22,49900
2019-05-02T00:00:00.000Z,22,8000
2019-06-03T00:00:00.000Z,22,79900
2019-07-05T00:00:00.000Z,22,284900
2019-07-05T00:00:00.000Z,22,24900
2019-07-05T00:00:00.000Z,22,37400
2019-07-05T00:00:00.000Z,22,8000
2019-07-05T00:00:00.000Z,22,29900
2019-06-03T00:00:00.000Z,22,39900
2019-07-05T00:00:00.000Z,22,5000
2019-07-05T00:00:00.000Z,22,31500
2019-07-10T00:00:00.000Z,22,139230
2019-07-10T00:00:00.000Z,22,57400
2019-07-05T00:00:00.000Z,22,39900
2019-07-05T00:00:00.000Z,22,46900
2019-07-05T00:00:00.000Z,22,18900
2019-07-05T00:00:00.000Z,22,35000
2019-07-05T00:00:00.000Z,22,25000
2019-07-05T00:00:00.000Z,22,82500
2019-07-05T00:00:00.000Z,22,33375
2019-07-05T00:00:00.000Z,22,2225
2019-07-05T00:00:00.000Z,22,7950
2019-07-05T00:00:00.000Z,22,2225
2019-05-02T00:00:00.000Z,22,29900
2019-07-05T00:00:00.000Z,22,4500
2019-02-04T00:00:00.000Z,22,99800
2019-07-05T00:00:00.000Z,22,34500
2019-06-03T00:00:00.000Z,22,32900
2019-04-04T00:00:00.000Z,22,32900
2019-06-03T00:00:00.000Z,22,34500
2019-05-02T00:00:00.000Z,22,24900
2019-06-03T00:00:00.000Z,22,8000
2019-05-02T00:00:00.000Z,22,34500
2019-06-03T00:00:00.000Z,22,49900
2019-06-03T00:00:00.000Z,22,5000
2019-06-03T00:00:00.000Z,22,52900
2019-06-03T00:00:00.000Z,22,37400
2019-06-03T00:00:00.000Z,22,284900
2019-06-03T00:00:00.000Z,22,83900
2019-06-03T00:00:00.000Z,22,29900
2019-06-03T00:00:00.000Z,22,35000
2019-06-03T00:00:00.000Z,22,25000
2019-06-03T00:00:00.000Z,22,24900
2019-06-03T00:00:00.000Z,22,4500
2019-06-03T00:00:00.000Z,22,46900
2019-06-03T00:00:00.000Z,22,31500
2019-06-03T00:00:00.000Z,22,82500
2019-06-03T00:00:00.000Z,22,2225
2019-06-03T00:00:00.000Z,22,62300
2019-06-03T00:00:00.000Z,22,2225
2019-06-03T00:00:00.000Z,22,7950
2019-06-03T00:00:00.000Z,22,18900
2019-06-03T00:00:00.000Z,22,46800
2019-05-02T00:00:00.000Z,22,32900
2019-05-02T00:00:00.000Z,22,83900
2019-05-02T00:00:00.000Z,22,52900
2019-05-02T00:00:00.000Z,22,284900
2019-05-02T00:00:00.000Z,22,37400
2019-05-02T00:00:00.000Z,22,5000
2019-05-02T00:00:00.000Z,22,31500
2019-05-02T00:00:00.000Z,22,49900
2019-05-02T00:00:00.000Z,22,4500
2019-05-02T00:00:00.000Z,22,25000
2019-05-02T00:00:00.000Z,22,35000
2019-04-04T00:00:00.000Z,22,34500
2019-03-03T00:00:00.000Z,22,34500
2019-05-02T00:00:00.000Z,22,5725
2019-05-02T00:00:00.000Z,22,22250
2019-05-02T00:00:00.000Z,22,2225
2019-05-02T00:00:00.000Z,22,2225
2019-05-02T00:00:00.000Z,22,18900
2019-05-02T00:00:00.000Z,22,46900
2019-05-02T00:00:00.000Z,22,37900
2019-05-02T00:00:00.000Z,22,39900
2019-05-02T00:00:00.000Z,22,82500
2019-04-04T00:00:00.000Z,22,8000
2019-04-04T00:00:00.000Z,22,23625
2019-04-04T00:00:00.000Z,22,52900
2019-04-04T00:00:00.000Z,22,49900
2019-04-04T00:00:00.000Z,22,31500
2019-03-03T00:00:00.000Z,22,5000
2019-04-04T00:00:00.000Z,22,284900
2019-04-04T00:00:00.000Z,22,37400
2019-04-04T00:00:00.000Z,22,29900
2019-04-04T00:00:00.000Z,22,83900
2019-04-04T00:00:00.000Z,22,165000
2019-04-04T00:00:00.000Z,22,4500
2019-04-04T00:00:00.000Z,22,30775
2019-03-03T00:00:00.000Z,22,29900
2019-04-04T00:00:00.000Z,22,5000
2019-04-04T00:00:00.000Z,22,25000
2019-04-04T00:00:00.000Z,22,35000
2019-04-04T00:00:00.000Z,22,24900
2019-04-04T00:00:00.000Z,22,37900
2019-04-04T00:00:00.000Z,22,24475
2019-04-04T00:00:00.000Z,22,2225
2019-04-04T00:00:00.000Z,22,7950
2019-04-04T00:00:00.000Z,22,2225
2019-04-04T00:00:00.000Z,22,39900
2019-04-04T00:00:00.000Z,22,46900
2019-03-03T00:00:00.000Z,22,8000
2019-02-04T00:00:00.000Z,22,33115
2019-03-03T00:00:00.000Z,22,46900
2019-01-31T00:00:00.000Z,22,139950
2019-03-03T00:00:00.000Z,22,52900
2019-03-03T00:00:00.000Z,22,37400
2019-03-03T00:00:00.000Z,22,284900
2019-03-03T00:00:00.000Z,22,189850
2019-03-03T00:00:00.000Z,22,32900
2019-03-03T00:00:00.000Z,22,25000
2019-03-03T00:00:00.000Z,22,35000
2018-07-03T00:00:00.000Z,22,22900
2019-03-03T00:00:00.000Z,22,31500
2019-03-03T00:00:00.000Z,22,83900
2019-03-03T00:00:00.000Z,22,4500
2019-03-03T00:00:00.000Z,22,4450
2019-03-05T00:00:00.000Z,22,146000
2019-01-16T00:00:00.000Z,22,42000
2019-02-04T00:00:00.000Z,22,60792
2019-03-03T00:00:00.000Z,22,39900
2019-03-03T00:00:00.000Z,22,2225
2019-03-03T00:00:00.000Z,22,5725
2019-03-03T00:00:00.000Z,22,31150
2019-03-03T00:00:00.000Z,22,18900
2019-03-03T00:00:00.000Z,22,37900
2019-03-03T00:00:00.000Z,22,0
2019-03-03T00:00:00.000Z,22,0
2019-03-03T00:00:00.000Z,22,24900
2019-02-04T00:00:00.000Z,22,5000
2019-02-04T00:00:00.000Z,22,37400
2019-02-04T00:00:00.000Z,22,45180
2019-02-04T00:00:00.000Z,22,1900
2019-02-04T00:00:00.000Z,22,8000
2019-02-04T00:00:00.000Z,22,54190
2019-02-01T00:00:00.000Z,22,284900
2019-02-04T00:00:00.000Z,22,4500
2019-02-04T00:00:00.000Z,22,29900
2019-02-04T00:00:00.000Z,22,35145
2019-01-03T00:00:00.000Z,22,34500
2018-12-03T00:00:00.000Z,22,34500
2019-02-01T00:00:00.000Z,22,31500
2019-02-04T00:00:00.000Z,22,15900
2019-02-04T00:00:00.000Z,22,83900
2019-02-04T00:00:00.000Z,22,25645
2019-02-04T00:00:00.000Z,22,35860
2019-02-04T00:00:00.000Z,22,40760
2019-02-04T00:00:00.000Z,22,24900
2019-02-04T00:00:00.000Z,22,18750
2019-02-04T00:00:00.000Z,22,21250
2019-02-04T00:00:00.000Z,22,3750
2019-02-04T00:00:00.000Z,22,16875
2019-02-04T00:00:00.000Z,22,40480
2018-12-03T00:00:00.000Z,22,8000
2017-10-01T00:00:00.000Z,22,19500
2019-01-03T00:00:00.000Z,22,32900
2018-12-03T00:00:00.000Z,22,32900
2019-01-03T00:00:00.000Z,22,46900
2019-01-06T00:00:00.000Z,22,5000
2019-01-03T00:00:00.000Z,22,7425
2019-01-03T00:00:00.000Z,22,62800
2019-01-03T00:00:00.000Z,22,284900
2018-11-02T00:00:00.000Z,22,29900
2019-01-03T00:00:00.000Z,22,37400
2019-01-03T00:00:00.000Z,22,29900
2018-12-03T00:00:00.000Z,22,29900
2018-11-01T00:00:00.000Z,22,24900
2019-01-03T00:00:00.000Z,22,31500
2019-01-03T00:00:00.000Z,22,8000
2019-01-03T00:00:00.000Z,22,24900
2018-12-03T00:00:00.000Z,22,1875
2019-01-08T00:00:00.000Z,22,4500
2019-01-03T00:00:00.000Z,22,35000
2019-01-03T00:00:00.000Z,22,25000
2019-01-03T00:00:00.000Z,22,83900
2019-01-03T00:00:00.000Z,22,15900
2018-12-30T00:00:00.000Z,22,24950
2018-12-30T00:00:00.000Z,22,24950
2018-12-03T00:00:00.000Z,22,35400
2019-01-03T00:00:00.000Z,22,24375
2019-01-03T00:00:00.000Z,22,6250
2019-01-03T00:00:00.000Z,22,1875
2019-01-03T00:00:00.000Z,22,3750
2019-01-03T00:00:00.000Z,22,35400
2019-01-03T00:00:00.000Z,22,37900
2018-12-03T00:00:00.000Z,22,37900
2018-12-03T00:00:00.000Z,22,52900
2018-12-03T00:00:00.000Z,22,24900
2018-12-01T00:00:00.000Z,22,31500
2018-12-03T00:00:00.000Z,22,284900
2018-12-03T00:00:00.000Z,22,37400
2018-10-01T00:00:00.000Z,22,29900
2018-12-03T00:00:00.000Z,22,83900
2018-12-03T00:00:00.000Z,22,3600
2018-10-01T00:00:00.000Z,22,8000
2018-12-03T00:00:00.000Z,22,9500
2018-12-03T00:00:00.000Z,22,35000
2018-12-03T00:00:00.000Z,22,25000
2018-12-03T00:00:00.000Z,22,54900
2018-12-03T00:00:00.000Z,22,54900
2018-08-01T00:00:00.000Z,22,29900
2018-09-03T00:00:00.000Z,22,29900
2018-12-03T00:00:00.000Z,22,39900
2018-12-03T00:00:00.000Z,22,15900
2018-12-03T00:00:00.000Z,22,1875
2018-12-03T00:00:00.000Z,22,22500
2018-12-03T00:00:00.000Z,22,6250
2018-11-01T00:00:00.000Z,22,32900
2018-11-01T00:00:00.000Z,22,8000
2018-11-01T00:00:00.000Z,22,25000
2018-11-05T00:00:00.000Z,22,71700
2018-11-01T00:00:00.000Z,22,37400
2018-11-02T00:00:00.000Z,22,74250
2018-11-02T00:00:00.000Z,22,34650
2018-11-02T00:00:00.000Z,22,83900
2018-10-01T00:00:00.000Z,22,39900
2018-11-01T00:00:00.000Z,22,284900
2018-10-17T00:00:00.000Z,22,29900
2018-11-01T00:00:00.000Z,22,39900
2018-11-01T00:00:00.000Z,22,7425
2018-10-01T00:00:00.000Z,22,286066
2018-11-01T00:00:00.000Z,22,3600
2018-11-01T00:00:00.000Z,22,31500
2018-11-02T00:00:00.000Z,22,49200
2018-11-01T00:00:00.000Z,22,35000
2018-11-02T00:00:00.000Z,22,9500
2018-11-02T00:00:00.000Z,22,20150
2018-11-02T00:00:00.000Z,22,1875
2018-11-02T00:00:00.000Z,22,6250
2018-11-02T00:00:00.000Z,22,26250
2018-11-02T00:00:00.000Z,22,3750
2018-11-01T00:00:00.000Z,22,37900
2018-11-01T00:00:00.000Z,22,34500
2018-10-01T00:00:00.000Z,22,34500
2018-09-03T00:00:00.000Z,22,39900
2018-07-03T00:00:00.000Z,22,39900
2018-10-02T00:00:00.000Z,22,1875
2018-10-01T00:00:00.000Z,22,284900
2018-10-01T00:00:00.000Z,22,9500
2018-10-02T00:00:00.000Z,22,7425
2018-10-01T00:00:00.000Z,22,83900
2018-10-01T00:00:00.000Z,22,31500
2018-10-01T00:00:00.000Z,22,37400
2018-09-10T00:00:00.000Z,22,49900
2018-10-01T00:00:00.000Z,22,25000
2018-10-01T00:00:00.000Z,22,35000
2018-10-01T00:00:00.000Z,22,39900
2018-10-01T00:00:00.000Z,22,24900
2018-09-03T00:00:00.000Z,22,34500
2018-08-01T00:00:00.000Z,22,34500
2018-07-03T00:00:00.000Z,22,34500
2018-10-02T00:00:00.000Z,22,37125
2018-10-01T00:00:00.000Z,22,27500
2018-10-01T00:00:00.000Z,22,3600
2018-10-01T00:00:00.000Z,22,37900
2018-10-01T00:00:00.000Z,22,6250
2018-10-02T00:00:00.000Z,22,52500
2018-10-02T00:00:00.000Z,22,3750
2018-10-01T00:00:00.000Z,22,15900
2018-10-01T00:00:00.000Z,22,32900
2018-09-03T00:00:00.000Z,22,9500
2018-07-03T00:00:00.000Z,22,27500
2018-09-03T00:00:00.000Z,22,25000
2018-09-03T00:00:00.000Z,22,35000
2018-09-03T00:00:00.000Z,22,8000
2018-09-03T00:00:00.000Z,22,286067
2018-09-03T00:00:00.000Z,22,37400
2018-09-03T00:00:00.000Z,22,284900
2018-09-03T00:00:00.000Z,22,32900
2018-08-01T00:00:00.000Z,22,37400
2018-09-03T00:00:00.000Z,22,3600
2018-08-01T00:00:00.000Z,22,39900
2018-09-03T00:00:00.000Z,22,24900
2018-09-03T00:00:00.000Z,22,31500
2018-02-28T00:00:00.000Z,22,4300
2018-09-03T00:00:00.000Z,22,27500
2018-09-03T00:00:00.000Z,22,39900
2018-09-03T00:00:00.000Z,22,46875
2018-09-03T00:00:00.000Z,22,4375
2018-09-03T00:00:00.000Z,22,1875
2018-09-03T00:00:00.000Z,22,1875
2018-09-03T00:00:00.000Z,22,68600
2018-09-03T00:00:00.000Z,22,83900
2018-09-03T00:00:00.000Z,22,15900
2018-08-01T00:00:00.000Z,22,8000
2018-08-01T00:00:00.000Z,22,27500
2018-08-01T00:00:00.000Z,22,32900
2018-08-01T00:00:00.000Z,22,39900
2018-08-02T00:00:00.000Z,22,52900
2018-08-01T00:00:00.000Z,22,284900
2018-07-03T00:00:00.000Z,22,29900
2018-05-03T00:00:00.000Z,22,89700
2018-06-03T00:00:00.000Z,22,89700
2018-08-01T00:00:00.000Z,22,9500
2018-08-01T00:00:00.000Z,22,15900
2018-08-01T00:00:00.000Z,22,24900
2018-07-03T00:00:00.000Z,22,42500
2018-08-01T00:00:00.000Z,22,35000
2018-08-01T00:00:00.000Z,22,25000
2018-08-01T00:00:00.000Z,22,83900
2018-08-02T00:00:00.000Z,22,9375
2018-08-01T00:00:00.000Z,22,3600
2018-08-01T00:00:00.000Z,22,31500
2018-08-02T00:00:00.000Z,22,1875
2018-08-02T00:00:00.000Z,22,60000
2018-08-01T00:00:00.000Z,22,8125
2018-08-01T00:00:00.000Z,22,53100
2018-07-16T00:00:00.000Z,22,315967
2018-06-03T00:00:00.000Z,22,27500
2018-07-03T00:00:00.000Z,22,83900
2018-07-03T00:00:00.000Z,22,8000
2018-05-10T00:00:00.000Z,22,39900
2018-06-03T00:00:00.000Z,22,39900
2018-07-13T00:00:00.000Z,22,9500
2017-12-01T00:00:00.000Z,22,8900
2018-07-03T00:00:00.000Z,22,32900
2018-05-01T00:00:00.000Z,22,9500
2018-06-01T00:00:00.000Z,22,9500
2018-07-03T00:00:00.000Z,22,284900
2018-07-03T00:00:00.000Z,22,45650
2018-07-03T00:00:00.000Z,22,25000
2018-07-03T00:00:00.000Z,22,35000
2018-07-03T00:00:00.000Z,22,3600
2018-07-03T00:00:00.000Z,22,24900
2018-07-03T00:00:00.000Z,22,31500
2018-07-03T00:00:00.000Z,22,40700
2018-07-03T00:00:00.000Z,22,39900
2018-07-01T00:00:00.000Z,22,6250
2018-07-03T00:00:00.000Z,22,39375
2018-07-03T00:00:00.000Z,22,1875
2018-07-03T00:00:00.000Z,22,3750
2018-06-03T00:00:00.000Z,22,32900
2018-04-04T00:00:00.000Z,22,32900
2018-07-01T00:00:00.000Z,22,37400
2018-06-03T00:00:00.000Z,22,8000
2018-06-03T00:00:00.000Z,22,37400
2018-03-19T00:00:00.000Z,22,11250
2017-10-01T00:00:00.000Z,22,10000
2017-09-03T00:00:00.000Z,22,10000
2017-09-06T00:00:00.000Z,22,25000
2018-06-03T00:00:00.000Z,22,40700
2018-06-03T00:00:00.000Z,22,0
2018-06-03T00:00:00.000Z,22,39900
2018-06-03T00:00:00.000Z,22,22900
2018-06-03T00:00:00.000Z,22,45800
2018-06-03T00:00:00.000Z,22,35000
2018-06-03T00:00:00.000Z,22,25000
2018-06-03T00:00:00.000Z,22,83900
2018-06-03T00:00:00.000Z,22,3600
2018-06-03T00:00:00.000Z,22,284900
2018-06-03T00:00:00.000Z,22,24900
2018-06-03T00:00:00.000Z,22,31500
2018-06-03T00:00:00.000Z,22,35625
2018-06-03T00:00:00.000Z,22,1875
2018-06-03T00:00:00.000Z,22,5625
2018-06-03T00:00:00.000Z,22,32500
2018-05-01T00:00:00.000Z,22,32500
2018-04-04T00:00:00.000Z,22,32500
2018-03-05T00:00:00.000Z,22,32500
2018-06-03T00:00:00.000Z,22,4375
2018-06-03T00:00:00.000Z,22,15900
2018-05-01T00:00:00.000Z,22,40700
2018-05-01T00:00:00.000Z,22,32900
2018-05-01T00:00:00.000Z,22,37400
2017-12-01T00:00:00.000Z,22,13350
2018-05-01T00:00:00.000Z,22,284900
2018-05-01T00:00:00.000Z,22,8000
2018-05-01T00:00:00.000Z,22,39900
2018-05-01T00:00:00.000Z,22,27500
2018-05-02T00:00:00.000Z,22,29500
2018-05-01T00:00:00.000Z,22,50300
2018-05-01T00:00:00.000Z,22,3600
2018-04-01T00:00:00.000Z,22,24900
2018-05-01T00:00:00.000Z,22,31500
2018-05-01T00:00:00.000Z,22,24900
2018-05-01T00:00:00.000Z,22,15900
2018-03-05T00:00:00.000Z,22,50000
2018-05-01T00:00:00.000Z,22,35000
2018-05-01T00:00:00.000Z,22,25000
2018-05-02T00:00:00.000Z,22,49900
2018-05-01T00:00:00.000Z,22,6250
2018-05-01T00:00:00.000Z,22,1875
2018-05-01T00:00:00.000Z,22,18750
2018-05-01T00:00:00.000Z,22,3750
2018-05-01T00:00:00.000Z,22,83900
2018-04-26T00:00:00.000Z,22,54900
2018-04-04T00:00:00.000Z,22,27500
2018-03-05T00:00:00.000Z,22,27500
2018-01-04T00:00:00.000Z,22,27500
2018-03-05T00:00:00.000Z,22,24900
2018-04-04T00:00:00.000Z,22,22000
2018-04-04T00:00:00.000Z,22,39900
2018-04-04T00:00:00.000Z,22,8000
2018-04-04T00:00:00.000Z,22,24900
2018-04-14T00:00:00.000Z,22,83900
2018-03-05T00:00:00.000Z,22,32900
2018-04-01T00:00:00.000Z,22,284900
2018-03-05T00:00:00.000Z,22,5875
2018-04-13T00:00:00.000Z,22,33900
2018-04-04T00:00:00.000Z,22,18375
2018-04-01T00:00:00.000Z,22,50300
2018-04-01T00:00:00.000Z,22,31500
2018-04-04T00:00:00.000Z,22,37400
2018-04-04T00:00:00.000Z,22,49600
2018-04-04T00:00:00.000Z,22,3600
2018-04-04T00:00:00.000Z,22,10000
2018-04-04T00:00:00.000Z,22,17500
2018-04-04T00:00:00.000Z,22,3750
2018-04-04T00:00:00.000Z,22,3750
2018-04-04T00:00:00.000Z,22,80800
2018-04-04T00:00:00.000Z,22,8125
2018-04-04T00:00:00.000Z,22,15900
2018-03-26T00:00:00.000Z,22,19000
2018-03-26T00:00:00.000Z,22,0
2018-03-05T00:00:00.000Z,22,8000
2018-03-05T00:00:00.000Z,22,72800
2018-03-05T00:00:00.000Z,22,39900
2018-03-05T00:00:00.000Z,22,284900
2018-03-05T00:00:00.000Z,22,37400
2018-03-05T00:00:00.000Z,22,50300
2018-03-05T00:00:00.000Z,22,3600
2018-03-05T00:00:00.000Z,22,24900
2018-03-05T00:00:00.000Z,22,83900
2018-02-07T00:00:00.000Z,22,75075
2018-03-05T00:00:00.000Z,22,10000
2018-03-05T00:00:00.000Z,22,17500
2018-02-07T00:00:00.000Z,22,33250
2018-03-01T00:00:00.000Z,22,31500
2018-03-05T00:00:00.000Z,22,26525
2018-03-05T00:00:00.000Z,22,37800
2018-02-07T00:00:00.000Z,22,39725
2018-03-05T00:00:00.000Z,22,5625
2018-03-05T00:00:00.000Z,22,6250
2018-03-05T00:00:00.000Z,22,69075
2018-02-07T00:00:00.000Z,22,15900
2018-02-07T00:00:00.000Z,22,287175
2018-02-07T00:00:00.000Z,22,28225
2018-02-07T00:00:00.000Z,22,55825
2018-01-04T00:00:00.000Z,22,25850
2018-02-07T00:00:00.000Z,22,350
2018-02-07T00:00:00.000Z,22,350
2017-12-01T00:00:00.000Z,22,7500
2017-11-03T00:00:00.000Z,22,7500
2018-01-04T00:00:00.000Z,22,0
2018-01-01T00:00:00.000Z,22,0
2018-02-07T00:00:00.000Z,22,18375
2018-02-07T00:00:00.000Z,22,10875
2018-02-07T00:00:00.000Z,22,0
2018-02-07T00:00:00.000Z,22,20075
2018-02-07T00:00:00.000Z,22,32900
2018-02-07T00:00:00.000Z,22,84250
2018-02-07T00:00:00.000Z,22,46750
2018-02-01T00:00:00.000Z,22,3600
2018-02-07T00:00:00.000Z,22,28725
